edad,ingresos,frecuencia_uso,satisfaccion,antiguedad_meses,indice_valor,nivel_riesgo,segmento_edad,desercion,ingresos_normalizado,indice_valor_normalizado
37,2931.71,5,3,43,66.62977272727272,Alto,Adulto,1,0.5177442225884337,0.02669182899758466
59,2392.06,12,1,116,20.444957264957264,Alto,Mayor,0,0.4028453778578333,0.0069560637698833465
53,1746.23,20,1,11,145.51916666666668,Alto,Mayor,1,0.2653393630475607,0.060402964186896196
35,3118.72,25,5,113,27.357192982456137,Bajo,Adulto,0,0.5575612020252345,0.009909810795903185
41,1976.42,25,1,5,329.40333333333336,Alto,Adulto,1,0.3143499533719133,0.13898062453039148
34,500.0,9,2,18,26.31578947368421,Alto,Adulto,1,0.0,0.009464796672739754
25,4052.92,11,3,24,162.1168,Bajo,Joven,0,0.7564651226169642,0.06749548997753002
20,2171.26,28,4,47,45.23458333333334,Bajo,Joven,0,0.35583404659402057,0.0175492042917324
46,1975.2,15,3,62,31.352380952380955,Bajo,Adulto,0,0.31409019873358973,0.011617040564512068
61,2962.51,13,4,61,47.782419354838716,Bajo,Mayor,0,0.5243019626379148,0.018637949435688632
28,996.54,4,1,81,12.152926829268292,Alto,Joven,1,0.10572013779770649,0.0034127007770563783
38,3581.11,12,2,3,895.2775,Alto,Adulto,0,0.6560103390862599,0.38079082968032796
40,2940.79,22,1,116,25.134957264957265,Alto,Adulto,1,0.5196774784212028,0.00896020166653564
63,2069.71,19,3,80,25.551975308641975,Bajo,Mayor,0,0.33421266665815014,0.009138402447971957
33,2723.19,7,4,96,28.074123711340206,Bajo,Adulto,0,0.4733474707988946,0.010216170719790415
40,2746.14,10,4,34,78.46114285714286,Bajo,Adulto,0,0.4782338387903099,0.031747627984064976
56,975.42,22,1,111,8.709107142857142,Alto,Mayor,1,0.10122340176377657,0.0019410825376589798
26,2278.61,13,5,17,126.58944444444445,Bajo,Joven,0,0.37869032563011795,0.052313886643472605
53,1443.89,24,2,6,206.27,Alto,Mayor,1,0.20096705374366053,0.08636310221174494
49,3110.3,25,3,66,46.4223880597015,Bajo,Adulto,0,0.5557684691935257,0.018056778804725393
19,4185.04,6,2,30,135.00129032258064,Alto,Joven,0,0.7845952724655826,0.05590844935246432
62,1299.47,1,5,70,18.302394366197184,Alto,Mayor,1,0.17021806614800905,0.006040500549975828
26,2371.88,28,1,47,49.41416666666667,Alto,Joven,1,0.3985487806435954,0.01933523016605002
53,500.0,19,3,54,9.090909090909092,Bajo,Mayor,0,0.0,0.00210423472382243
20,1702.03,9,5,17,94.55722222222222,Bajo,Joven,1,0.2559285802492793,0.038625828974060396
30,1764.59,11,4,19,88.2295,Bajo,Adulto,1,0.2692484574406929,0.03592185713929613
23,2587.68,26,2,32,78.41454545454545,Alto,Joven,0,0.4444955437175573,0.0317277159114784
49,1755.99,23,3,71,24.38875,Bajo,Adulto,0,0.2674174001541495,0.008641331248953953
48,2934.07,15,1,80,36.22308641975309,Alto,Adulto,1,0.5182466987740433,0.013698397794915482
22,2290.16,17,3,71,31.807777777777776,Bajo,Joven,0,0.38114947814867334,0.011811641425022284
63,1266.48,20,3,58,21.465762711864407,Bajo,Mayor,1,0.16319404523137326,0.007392275898082853
25,2621.06,23,3,26,97.07629629629629,Bajo,Joven,0,0.4516026009530015,0.03970228351911927
47,1658.63,6,2,75,21.824078947368424,Alto,Adulto,1,0.2466881283613741,0.007545392134023021
34,2701.16,20,4,4,540.232,Bajo,Adulto,1,0.46865698335441175,0.22907224938483509
64,2653.71,26,3,43,60.31159090909091,Bajo,Mayor,0,0.4585542312327274,0.02399193398271096
62,2647.78,29,4,10,240.70727272727274,Bajo,Mayor,0,0.45729165335956434,0.10107888970216662
31,1588.22,12,3,98,16.042626262626264,Bajo,Adulto,0,0.23169687911189465,0.0050748530246000146
28,1842.48,21,2,74,24.5664,Alto,Joven,1,0.2858323007021892,0.008717244915764246
48,3126.46,10,4,107,28.948703703703703,Bajo,Adulto,0,0.5592091535831236,0.010589897565493946
60,2195.49,23,3,60,35.99163934426229,Bajo,Mayor,0,0.36099294404203763,0.013599495480403657
42,2137.73,4,3,62,33.93222222222222,Alto,Adulto,0,0.3486950523128809,0.01271946223961579
30,2110.03,6,2,54,38.36418181818182,Alto,Adulto,1,0.3427973445411073,0.014613333920360868
43,2861.72,23,3,63,44.714375,Bajo,Adulto,1,0.5028423970669017,0.01732690807958151
24,3156.6,5,2,47,65.7625,Alto,Joven,1,0.5656263706315444,0.02632122470345668
34,1569.98,5,1,9,156.998,Alto,Adulto,1,0.2278133343553188,0.06530811661604094
64,3446.82,8,1,51,66.285,Alto,Mayor,1,0.6274181666432462,0.02654450019407519
56,2386.1,23,2,10,216.9181818181818,Alto,Mayor,1,0.4015764125755311,0.09091329937853855
40,3430.42,12,4,21,155.92818181818183,Bajo,Adulto,1,0.6239263829805355,0.06485096029179585
54,1659.1,5,2,90,18.23186813186813,Alto,Mayor,1,0.24678819777122002,0.006010363172805884
41,3226.79,14,2,88,36.256067415730335,Alto,Adulto,1,0.5805707788806704,0.013712491284021525
32,2641.04,12,3,81,32.20780487804878,Bajo,Adulto,0,0.4558566154396454,0.01198258161080929
23,2403.65,12,3,29,80.12166666666667,Bajo,Joven,1,0.40531304692190756,0.03245720553096478
20,2490.11,5,4,82,30.001325301204822,Alto,Joven,0,0.4237215600608082,0.011039705419307735
48,2228.63,10,5,63,34.82234375,Bajo,Adulto,0,0.368048902004369,0.013099830317749155
36,1632.21,20,3,42,37.95837209302326,Bajo,Adulto,1,0.2410629500462023,0.014439922694556961
28,2421.9,2,1,45,52.65,Alto,Joven,1,0.40919872081486314,0.020717971362336593
25,3320.8,12,1,31,103.775,Alto,Joven,0,0.6005867899862458,0.04256478372189916
20,2173.9,7,5,45,47.25869565217391,Bajo,Joven,1,0.3563961385982618,0.018414151030595755
64,1003.55,12,5,77,12.86602564102564,Bajo,Mayor,1,0.10721266239987735,0.00371742324031877
46,2254.73,20,3,35,62.63138888888889,Bajo,Adulto,1,0.37360594795539037,0.024983233565630057
58,1478.08,17,2,33,43.472941176470584,Alto,Mayor,1,0.20824657102586047,0.016796416699640944
51,2870.06,24,5,2,956.6866666666666,Bajo,Mayor,1,0.504618096807573,0.40703228770133076
33,1263.22,29,2,50,24.769019607843138,Alto,Adulto,0,0.16249994677159052,0.00880382863318072
28,4847.99,3,4,12,372.9223076923077,Alto,Joven,0,0.9257463687579044,0.15757721850400763
45,1781.99,13,1,115,15.36198275862069,Alto,Adulto,1,0.2729531547413738,0.004783999412555713
18,2333.54,18,2,23,97.23083333333334,Alto,Joven,1,0.39038567176381916,0.03976832051962296
29,1906.19,9,4,77,24.438333333333333,Bajo,Joven,0,0.2993970285772685,0.008662519273980748
51,2488.77,10,5,120,20.568347107438015,Bajo,Mayor,0,0.42343625578592814,0.0070087909040790035
42,2626.66,1,5,38,67.3502564102564,Alto,Adulto,0,0.45279491732563437,0.026999707175193878
27,2681.14,22,3,8,297.90444444444444,Bajo,Joven,0,0.464394452322249,0.12552047166799016
34,2685.56,23,1,74,35.80746666666666,Alto,Adulto,1,0.4653355306020772,0.01352079453313344
29,4182.09,6,4,95,43.5634375,Bajo,Joven,0,0.7839671772335706,0.016835087725545636
30,1485.08,7,4,107,13.75074074074074,Bajo,Adulto,0,0.20973696649165166,0.00409548103543168
49,3860.03,9,4,72,52.87712328767124,Bajo,Adulto,0,0.7153962109888987,0.020815026029294845
29,2894.78,13,4,99,28.9478,Bajo,Joven,1,0.5098813219381955,0.010589511393459844
54,3229.44,17,1,106,30.181682242990654,Alto,Mayor,1,0.5811350000212914,0.011116775820577946
54,2191.29,23,2,32,66.40272727272728,Alto,Mayor,1,0.360098706762563,0.026594807590395498
35,4345.34,6,2,10,395.0309090909091,Alto,Adulto,1,0.8187253286322003,0.16702469950718823
19,2810.53,3,5,22,122.19695652173914,Alto,Joven,1,0.49194334793920896,0.050436882057868934
47,2278.81,26,5,103,21.911634615384614,Bajo,Adulto,1,0.37873290835771195,0.007582806554564162
29,2495.5,10,3,45,54.25,Bajo,Joven,0,0.42486916456946733,0.02140168578336936
26,3227.42,28,4,85,37.52813953488372,Bajo,Joven,1,0.5807049144725916,0.014256075066808324
26,2284.57,25,3,107,21.153425925925927,Bajo,Joven,1,0.37995929091242014,0.007258807670104626
48,2638.97,13,3,77,33.83294871794872,Bajo,Adulto,0,0.4554158842090471,0.012677040535554383
59,2419.19,13,3,116,20.67683760683761,Bajo,Mayor,0,0.40862172485596393,0.007055151228444347
36,2565.06,26,1,111,22.90232142857143,Alto,Adulto,1,0.43967943722667213,0.008006148342628423
34,1784.95,10,1,113,15.657456140350877,Alto,Adulto,1,0.27358337910976555,0.0049102615451308675
31,2954.12,7,1,65,44.75939393939394,Alto,Adulto,0,0.5225156172153451,0.017346145640883534
60,591.68,25,3,5,98.61333333333333,Bajo,Mayor,0,0.01951992232910486,0.04035909251154658
23,2169.51,28,5,68,31.442173913043483,Bajo,Joven,1,0.3554614477275728,0.011655411028332192
60,825.02,29,2,64,12.692615384615385,Alto,Mayor,1,0.06920119061306353,0.0036433213071545953
24,644.32,18,4,80,7.954567901234569,Bajo,Joven,0,0.030727696231854448,0.00161865168720118
40,1543.06,1,1,38,39.56564102564102,Alto,Adulto,1,0.22208169922116192,0.0151267432868749
38,2181.61,18,3,5,363.6016666666667,Bajo,Adulto,0,0.3580377027470118,0.1535943080774449
34,1924.08,8,2,2,641.36,Alto,Adulto,1,0.30320605356055474,0.272286419366211
59,3498.97,8,4,71,48.596805555555555,Bajo,Mayor,1,0.6385216128633904,0.01898595417926375
63,1819.42,22,4,66,27.1555223880597,Bajo,Mayor,1,0.28092251221059716,0.009823632612348752
48,3025.19,6,2,82,36.44807228915663,Alto,Adulto,0,0.5376473894658849,0.013794539097065354
20,2393.08,24,4,39,59.827,Bajo,Joven,0,0.40306254976856287,0.02378485786218169
48,2447.79,10,2,68,35.47521739130435,Alto,Adulto,1,0.4147110549019107,0.013378817270044127
29,2192.17,30,2,26,81.19148148148149,Alto,Joven,1,0.36028607076397673,0.032914360416416905
51,2493.27,28,1,87,28.332613636363636,Alto,Mayor,1,0.42439436715679385,0.010326629025684288
28,1247.52,30,3,50,24.461176470588235,Bajo,Joven,0,0.1591572026554589,0.008672280637957504
48,2020.27,17,1,7,252.53375,Alto,Adulto,0,0.3236862163969051,0.10613259786552905
41,3417.77,21,3,19,170.8885,Bajo,Adulto,1,0.6212330254602129,0.0712438260943882
53,3275.45,18,3,113,28.732017543859648,Bajo,Mayor,1,0.5909311565042987,0.010497302907791701
23,2346.76,11,3,6,335.2514285714286,Bajo,Joven,0,0.39320039005778484,0.1414796414365532
18,2966.78,13,2,48,60.5465306122449,Alto,Joven,0,0.5252111038720475,0.024092328772160675
19,975.74,14,4,32,29.567878787878787,Bajo,Joven,0,0.10129153412792703,0.010854484399365621
33,4270.08,26,1,16,251.18117647058824,Alto,Adulto,1,0.8027014482385655,0.10555461409830029
37,2173.84,27,1,99,21.738400000000002,Alto,Adulto,1,0.3563833637799836,0.0075087796765888355
54,3077.17,1,4,97,31.39969387755102,Alto,Mayor,0,0.5487146403675741,0.011637258395287078
55,2308.37,18,2,33,67.89323529411764,Alto,Mayor,1,0.38502663549611005,0.027231733733451502
31,1869.0,27,1,98,18.87878787878788,Alto,Adulto,0,0.291478770381158,0.006286805897943321
47,2551.72,3,1,47,53.16083333333333,Alto,Adulto,1,0.4368391692961501,0.02093626143530174
39,1805.69,23,4,31,56.4278125,Bajo,Adulto,0,0.27799920796126676,0.0223323119162165
33,3007.88,30,4,40,73.36292682926829,Bajo,Adulto,0,0.5339618543926213,0.02956905059669109
20,2278.02,4,1,30,73.48451612903226,Alto,Joven,1,0.37856470658371555,0.029621008320248526
33,2058.49,3,2,63,32.16390625,Alto,Adulto,1,0.33182377564012483,0.011963822782646471
40,500.0,26,5,52,9.433962264150944,Bajo,Adulto,0,0.0,0.0022508287249014963
46,3144.65,15,3,66,46.93507462686567,Bajo,Adulto,0,0.563082052657801,0.01827586080437535
33,2810.65,10,3,81,34.27621951219513,Bajo,Adulto,1,0.49196889757576534,0.012866459682084955
56,4275.15,22,1,22,185.87608695652173,Alto,Mayor,0,0.8037809203830741,0.0776483444310485
41,1953.76,12,3,37,51.41473684210526,Bajo,Adulto,1,0.30952533033550933,0.020190116840572155
39,678.59,11,1,58,11.501525423728815,Alto,Adulto,1,0.03802424660509205,0.0031343429427761575
20,2963.66,1,4,109,26.942363636363634,Alto,Joven,1,0.5245468133215805,0.009732545292033786
18,1036.24,11,5,65,15.700606060606061,Bajo,Joven,1,0.11417280922512212,0.00492870043434642
27,1715.77,25,4,68,24.86623188405797,Bajo,Joven,1,0.2588540136349894,0.008845369530149158
34,3527.64,1,2,81,43.019999999999996,Alto,Adulto,1,0.644625846863995,0.01660286519074564
21,3847.82,16,4,48,78.5269387755102,Bajo,Joven,0,0.712796535469283,0.03177574399546051
55,3032.42,13,3,4,606.484,Bajo,Mayor,0,0.5391867550684092,0.2573831542737493
20,646.99,3,5,45,14.065,Alto,Joven,1,0.031296175645234785,0.004229770777618324
53,1768.68,3,5,99,17.6868,Alto,Mayor,1,0.27011927421999093,0.005777443833928616
30,3114.66,24,2,109,28.31509090909091,Alto,Adulto,0,0.5566967726550757,0.010319141187351671
20,1919.39,30,5,65,29.081666666666667,Bajo,Joven,0,0.30220748859847474,0.010646715500019586
54,2575.83,2,5,98,26.01848484848485,Alto,Mayor,1,0.4419725171076108,0.009337752010434415
44,964.32,11,4,108,8.84697247706422,Bajo,Adulto,0,0.09886006038230774,0.0019999953608826554
61,2970.37,1,3,1,1485.185,Alto,Mayor,0,0.5259754638323603,0.6328709951961939
43,1829.56,22,3,101,17.93686274509804,Bajo,Adulto,0,0.28308145649961464,0.0058843010245452215
32,681.65,1,2,48,13.911224489795918,Alto,Adulto,1,0.03867576233728075,0.0041640591939131975
29,1935.2,4,5,81,23.6,Alto,Joven,1,0.305573653214783,0.008304281405460457
49,2417.16,12,1,100,23.93227722772277,Alto,Adulto,1,0.40818951017088445,0.008446270613194735
37,500.0,28,3,30,16.129032258064516,Bajo,Adulto,1,0.0,0.00511177616531553
45,1686.26,28,2,17,93.68111111111111,Alto,Adulto,1,0.25257093217848975,0.03825144784837683
56,2672.71,6,3,22,116.20478260869565,Bajo,Mayor,1,0.4625995903541606,0.04787629723431633
18,1204.06,26,2,16,70.82705882352941,Alto,Joven,1,0.14990397594927546,0.028485419643341545
28,2340.72,26,4,34,66.87771428571428,Bajo,Joven,1,0.3919143916844449,0.026797779759509553
22,2429.02,13,5,12,186.8476923076923,Bajo,Joven,0,0.4107146659172107,0.07806353229989096
46,2657.88,29,4,114,23.112000000000002,Bajo,Adulto,0,0.459442081103063,0.008095748507045464
41,834.13,22,4,112,7.3816814159292035,Bajo,Adulto,1,0.07114083385497175,0.0013738449674398968
58,2120.24,12,1,17,117.79111111111109,Alto,Mayor,1,0.3449711927847826,0.0485541695303143
47,3039.94,17,3,72,41.643013698630135,Bajo,Adulto,1,0.5407878656259448,0.016014449320863676
30,955.2,6,4,101,9.364705882352942,Bajo,Adulto,1,0.09691828800401982,0.002221233983036593
42,3315.29,6,2,30,106.94483870967741,Alto,Adulto,0,0.5994136358410301,0.04391932399574562
64,1420.86,11,4,94,14.956421052631578,Bajo,Mayor,1,0.19606365266120754,0.004610694170678584
35,2445.42,3,4,87,27.788863636363637,Alto,Adulto,1,0.4142064495799214,0.010094272952911435
55,3396.24,13,3,94,35.7498947368421,Bajo,Mayor,1,0.6166489948347151,0.013496192808966103
33,1373.02,25,5,62,21.793968253968252,Bajo,Adulto,1,0.1858778642207148,0.0075325251869574
42,2679.09,17,2,92,28.80741935483871,Alto,Adulto,1,0.46395797936441024,0.010529523723753183
33,2822.82,30,1,43,64.155,Alto,Adulto,1,0.4945600565498623,0.02563430537107532
29,2205.64,12,5,31,68.92625,Bajo,Joven,1,0.36315401746743486,0.027673163140670677
52,2992.83,22,5,22,130.12304347826085,Bajo,Mayor,0,0.5307575041411703,0.05382386952945243
49,1957.95,6,5,78,24.784177215189874,Bajo,Adulto,1,0.3104174384786043,0.008810305804887793
55,3703.72,4,5,109,33.67018181818182,Alto,Mayor,0,0.6821156802377819,0.012607486737655991
50,2311.42,21,3,51,44.450384615384614,Bajo,Mayor,0,0.3856760220919191,0.017214099308971807
19,3079.76,27,5,6,439.96571428571434,Bajo,Joven,0,0.5492660866899169,0.1862263084559297
46,3743.4,6,2,36,101.17297297297297,Alto,Adulto,0,0.6905640933924382,0.041452881595464536
56,2886.62,1,1,35,80.18388888888889,Alto,Mayor,1,0.5081439466523588,0.03248379442511606
52,2618.05,5,5,16,154.00294117647059,Alto,Mayor,1,0.4509617309027113,0.06402826354761064
52,2160.42,24,5,63,33.7565625,Bajo,Mayor,0,0.35352606275842396,0.012644399061317077
50,3487.98,11,3,72,47.78054794520548,Bajo,Mayor,0,0.6361816919820983,0.018637149742092442
36,2430.11,24,3,34,69.43171428571429,Bajo,Adulto,1,0.4109467417825982,0.027889158904083108
56,2809.24,21,3,48,57.33142857142857,Bajo,Mayor,1,0.49166868934622737,0.022718446503161925
19,2175.62,21,3,37,57.25315789473684,Bajo,Joven,1,0.35676235005557044,0.022684999759163094
47,1158.6,29,2,43,26.33181818181818,Alto,Adulto,1,0.14022492196715167,0.00947164608455333
53,2326.22,6,4,27,83.0792857142857,Bajo,Mayor,0,0.3888271439338775,0.03372105977770124
58,500.0,21,2,117,4.237288135593221,Alto,Mayor,1,0.0,3.0178072962251256e-05
51,3606.39,1,4,21,163.92681818181816,Alto,Mayor,1,0.6613927958541457,0.06826894968580538
43,3729.61,12,2,87,42.38193181818182,Alto,Adulto,0,0.6876280143248297,0.016330204929801112
46,4357.15,5,1,8,484.12777777777774,Alto,Adulto,1,0.8212398386966279,0.2050977082509849
60,566.67,11,5,50,11.111176470588234,Bajo,Mayor,1,0.014194952243470995,0.002967538437465371
62,4108.53,11,1,53,76.08388888888888,Alto,Mayor,0,0.768305250024485,0.030731776221219594
46,3273.46,16,4,56,57.42912280701754,Bajo,Adulto,1,0.5905074583647382,0.022760193351739396
62,890.2,2,1,64,13.695384615384617,Alto,Mayor,1,0.083078901535959,0.004071826172182631
33,3115.14,23,3,16,183.2435294117647,Bajo,Adulto,1,0.5567989712013013,0.07652339595758038
21,2639.93,7,5,87,29.999204545454543,Bajo,Joven,0,0.45562028130149845,0.011038799174751512
55,858.32,5,4,73,11.598918918918919,Alto,Mayor,1,0.07629121475747008,0.0031759612785113196
49,3161.09,13,2,35,87.80805555555555,Alto,Adulto,1,0.5665823528660305,0.03574176486158937
21,1412.05,9,4,6,201.72142857142856,Bajo,Joven,1,0.19418788351069038,0.0844193997862375
30,3133.07,23,2,66,46.76223880597015,Alto,Adulto,0,0.5606165127301065,0.018202004339864533
60,3849.92,9,4,11,320.82666666666665,Bajo,Mayor,1,0.7132436541090204,0.13531563035264707
45,2347.29,9,4,35,65.2025,Bajo,Adulto,0,0.393313234285909,0.02608192465609521
62,2309.29,5,5,46,49.13382978723404,Alto,Mayor,1,0.38522251604304264,0.01921543618654039
56,2435.65,2,1,95,25.371354166666666,Alto,Mayor,1,0.4121262833369529,0.009061219148277004
44,2487.94,5,5,100,24.633069306930693,Alto,Adulto,1,0.4232595374664129,0.008745734144882231
63,2980.22,8,2,106,27.85252336448598,Alto,Mayor,1,0.5280726631663665,0.010121476124259104
43,3465.69,6,1,48,70.72836734693878,Alto,Adulto,1,0.6314358469917433,0.028443246652230275
31,2039.87,19,2,87,23.18034090909091,Alto,Adulto,0,0.32785932370112036,0.008124952047727927
60,1179.54,9,1,96,12.16020618556701,Alto,Mayor,1,0.14468333354624696,0.003415811402604671
60,2005.96,18,4,41,47.76095238095238,Bajo,Mayor,0,0.32063942223755204,0.01862877613592487
63,1273.25,18,4,64,19.588461538461537,Bajo,Mayor,0,0.1646354705604313,0.006590064720034558
29,842.2,20,4,86,9.680459770114943,Bajo,Joven,0,0.072859046913391,0.002356162412136619
38,2968.38,6,1,3,742.095,Alto,Adulto,1,0.5255517656927997,0.31533265199292076
63,2878.94,13,4,72,39.437534246575346,Bajo,Mayor,1,0.5065087699127481,0.015072000504200364
55,1174.39,19,4,38,30.112564102564104,Bajo,Mayor,1,0.14358682831070063,0.011087240152225071
22,1876.48,6,1,120,15.508099173553719,Alto,Joven,0,0.2930713643931749,0.004846438100080288
21,2223.83,5,1,18,117.04368421052631,Alto,Joven,1,0.36702691654211217,0.04823477793619077
50,1913.02,13,2,8,212.55777777777777,Alto,Mayor,0,0.30085122872460474,0.08905000492606745
43,1577.62,26,3,97,16.09816326530612,Bajo,Adulto,0,0.22943999454941086,0.0050985851806207355
62,2370.72,22,3,92,25.491612903225803,Bajo,Mayor,1,0.39830180082354993,0.009112608293552418
54,2186.45,26,3,111,19.521874999999998,Bajo,Mayor,0,0.35906820475478735,0.0065616108596640525
48,3239.63,27,4,99,32.396300000000004,Bajo,Adulto,1,0.5833045899922074,0.012063129631542026
21,3680.23,27,5,28,126.90448275862069,Bajo,Joven,1,0.6771143388818628,0.052448509292585196
62,2132.49,25,1,82,25.692650602409635,Alto,Mayor,1,0.34757938484991713,0.009198516027366937
35,945.59,16,3,100,9.362277227722773,Bajo,Adulto,0,0.09487218794312652,0.002220196166665121
57,3254.39,21,3,115,28.05508620689655,Bajo,Mayor,1,0.586447195288647,0.010208035584585039
21,993.06,14,5,85,11.54720930232558,Bajo,Joven,0,0.10497919833757031,0.0031538646469044815
55,3020.47,25,2,81,36.835,Alto,Mayor,1,0.5366424370946656,0.013959881631940861
38,1911.56,24,1,99,19.1156,Alto,Adulto,0,0.3005403748131683,0.006388000811910875
37,2735.18,17,3,71,37.98861111111111,Bajo,Adulto,0,0.47590030531815686,0.014452844477522297
37,1233.82,10,5,112,10.918761061946903,Bajo,Adulto,1,0.1562402858152676,0.002885315193892252
58,1933.16,7,1,15,120.8225,Alto,Mayor,1,0.3051393093933239,0.049849547217246694
18,1279.91,3,4,25,49.2273076923077,Alto,Joven,1,0.16605347538931262,0.019255381306382133
50,1990.91,16,2,98,20.11020202020202,Alto,Mayor,1,0.31743507198610105,0.006813015652161151
21,3010.06,5,1,91,32.71804347826087,Alto,Joven,1,0.5344260061233962,0.012200617541517148
61,3242.94,26,2,19,162.147,Alto,Mayor,1,0.5840093341338887,0.067508395087227
31,2015.0,7,4,97,20.56122448979592,Bajo,Adulto,0,0.32256416152480233,0.0070057472563306265
20,512.84,13,3,62,8.14031746031746,Bajo,Joven,1,0.002733811111536945,0.0016980264698545867
